,review_cnt,is_hot,publish_time,id,is_original,pic_urls,profilers_id,author_url,site_id,fans_cnt,interaction_cnt,gender,is_robot,uid,update_time,other_data,media_interaction_copy_cnt,topics,reposts_cnt,url,is_main_post,like_cnt,keywords,image_stickers,profilers_name,note_ats,publish_note_cnt,is_ad,author,fav_cnt,site_name,media_interaction_cnt,story_lab,desc,sentiment,collection_cnt,title,video_tags,content,red_id,video_cnt,item_id,follow_cnt,coin_cnt,data_type,user_location,entity_keywords.keyword,entity_keywords.type,cooperation_brand_names
98481,1.0,,2021-04-14 11:52:00,607667040000000021034aef,普通笔记,"[http://sns-img-hw.xhscdn.com/c52d5bd3-6c18-3bbd-ab64-4498fd4675f3?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/c26e5726-e986-35e5-80b6-19f1cbd50f66?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/a7427b59-81e6-3009-b9dd-f908d8b2f6d3?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/e45dce17-65d4-38d2-a472-78209e30259f?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/2ff98a2a-47d8-31ab-a29e-6293ecd633ee?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/0f6baa8d-0361-3b22-9372-1c2774ab1f0f?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/04b1ff59-e8ab-3102-85b7-014b8a656784?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/dd4fe639-5eee-34f1-b82b-b0a7c19cb0f5?imageView2/2/h/1080/format/webp, http://sns-img-hw.xhscdn.com/4accf56b-ffeb-35fa-a863-dfafb132395a?imageView2/2/w/1080/format/webp]",[845640],http://www.xiaohongshu.com/user/profile/5dad20e20000000001004af1,146510,10026,7,女,否,5dad20e20000000001004af1,2021-04-18 04:27:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""oo"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""topic_list"":""[\""好物分享\""]"",""video_tag"":""[]""}",7.0,,0.0,https://www.xiaohongshu.com/discovery/item/607667040000000021034aef,主贴,4,"[""图书馆"",""栈道"",""海城"",""灯塔"",""盐田""]",[],[小红书],[],291,否,oo,2.0,小红书,7.0,,坚持日更,1,27320,周未好去处｜打卡盐田海山站的吃喝玩乐,,"周未好去处｜打卡盐田海山站的吃喝玩乐  一直听说盐田有一片海超美！趁着有时间赶紧约上闺蜜去看看～  我们坐地铁8号线来的，交通很方便，一出站就到壹海城附近啦。  -  这里的吃喝玩乐超齐全,有壹海城 ONE MALL、深圳最美图书馆灯塔图书馆、还有海滨栈道、盐田中央公园、海景公园等~可以玩一天了  壹海城 ONE MALL  超大的购物中心。餐饮、娱乐、购物超齐全。中庭女神节的美陈也太好看了,粉色的浪漫樱花,随手一拍都是大片。到了晚上,东部最美海岸灯饰一“旖光花海”,打开之后超吸睛,宛如银河中的繁星一般光彩照人。  灯塔图书馆  被称为深圳最美的图书馆,来了才发现,是真的  美,文艺范十足。灯塔图书馆在栈道边,12:00开馆,19:00闭馆,里面的每个座位都是景观位呢,采光非常好。  海滨栈道  带上另一半来这边走走,吹吹海风,太浪漫了~  盐田中央公园  就在壹海城 ONE MALL面前的公园。这里最大的特色当然是巨型章鱼啦~大大的脑袋,可可爱爱的,大人小孩都忍不住和它合影呢。  -  趁着周未就可以约上闺蜜、家人一起来这里散散步啦！环境真的很赞。  -  地址：盐田区海景二路1025号；  营业时间：周日-周四 10：00-22:00  周五-周六 10:00-22:30  好物分享",hjx9966,13,607667040000000021034aef,307,29257,电商笔记,,粉色|海景二路1025号|灯塔图书馆|盐田区|海山站|壹海城|盐田中央公园|盐田|深圳|中庭女神节,颜色|地名|地名|地名|地名|地名|地名|地名|地名|节日名,
812,64.0,,2021-02-28 11:32:00,603b0eea000000000102fc67,视频笔记,"[""http://sns-img-qn.xhscdn.com/6163b2d7-4242-3be2-94f6-229b43f1fd3a?imageView2/2/w/1080/format/webp""]","[""859906""]",http://www.xiaohongshu.com/user/profile/58be720350c4b41c25b9b9ca,146510,338505,455,女,否,58be720350c4b41c25b9b9ca,2021-03-11 12:25:00,"{""duration_seconds"":""139.0"",""board_name"":"""",""video_url"":""http://sns-video-qn.xhscdn.com/1b57a5b0579d93442fd1903c2209e76467c83b6a_r_ln"",""author"":""一只Wee"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""video_tag"":""[\""平价好穿针织衫\""]""}",386.0,,0.0,https://www.xiaohongshu.com/discovery/item/603b0eea000000000102fc67,主贴,328,"[""业绩"",""录点"",""毛衣"",""氛围"",""针织衫""]",[],"[""index_927673_932672""]",[],318,是,一只Wee,63.0,小红书,386.0,,好物挖掘机🎀干货小技巧✨ \n沉迷于买买买的00♌️ 新传研一的学术小傻瓜🥰160/80斤的一小只/ Weeuu00@163.com,0,681161,快时尚纯欲风针织衫们来啦春日氛围拉满！,,快时尚纯欲风针织衫们来啦春日氛围拉满！  想不到吧我又来啦～月底冲业绩[派对R]在开学前多录点视频给你们记得鼓励我  简直太爱穿毛衣啦！这次的都是薄款的～而且是UR和zara的新款！开学穿起来！  #开学穿搭 针织衫分享 UR春款 zara新款,949254865,163,603b0eea000000000102fc67,163,883967,电商笔记,中国 北京 朝阳,,,
119222,6.0,,2021-03-20 20:33:00,6055ebb200000000010290eb,普通笔记,"[""http://sns-img-qc.xhscdn.com/bde91b55-ee0d-3247-9ecb-e3f3d2af719c?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/46e15f01-7894-3683-89c6-a8da2d5d1769?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/7e4c1015-f2a1-353a-b7f3-769cb2654feb?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/ad8da1ef-5192-3625-a97b-53a9a52d2722?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/f89274d4-db8e-3c26-928f-af6c0b277382?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/f39a107b-0ade-3d10-bb65-8fcdf397e8d1?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/bb6260d5-369c-3c03-beb8-3209c8a9b98c?imageView2/2/w/1080/format/webp""]","[""852409""]",http://www.xiaohongshu.com/user/profile/5cc1d0b00000000017029fbd,146510,14818,45,女,否,5cc1d0b00000000017029fbd,2021-03-26 11:00:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""十一颗"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""topic_list"":""[]"",""video_tag"":""[]""}",35.0,,0.0,https://www.xiaohongshu.com/discovery/item/6055ebb200000000010290eb,主贴,29,"[""两用"",""吼吼"",""妆容"",""眉毛"",""防晒""]",[],"[""index_922673_927672""]",[],238,是,十一颗,10.0,小红书,35.0,产品感受,🌈分享护肤/美妆/生活/好物种草🌱\n📮1534515312@qq.com,0,37962,,,打工银快速出门滴五分钟妆容！快准狠  每天早上起早捯饬自己对于本打工银来说真滴很困难  所以我会选择5分钟之内  快速地化一个眉毛+防晒哒简单妆容  用到滴介款防晒是ALLIE皑丽粉樱润色防晒水凝乳喜欢它的味道淡淡樱花味不要太少女吼吼  介款是夏日旅游必备✌️平价大碗脸和身体两用防汗防水  不怕用它游泳会脱妆  里面添加了玻尿酸+胶原蛋白保湿润色可做妆前乳使用  每次用它直接给我省一大半上妆时间  不假白的持久防晒吼吼  然后就是亨丝眉笔  好用还便宜  眼线眉毛两用  不要泰香嘻嘻,203211904,4,6055ebb200000000010290eb,599,115857,电商笔记,中国,,,
108258,7.0,,2021-03-01 11:41:00,603c62650000000021038321,普通笔记,"[""http://sns-img-hw.xhscdn.com/bb01b0bf-b09e-34fc-981c-1ed39bbec5a4?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/ceaf1ce8-ee31-34c7-b6a2-4dd6d3be6fd7?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/af862546-bb42-3608-a712-268b32c50e36?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/b10fade2-7910-3afa-acbd-e84f901036ff?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/f87c070a-0177-3db4-b68a-a4efbe819317?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/f961e49f-9e97-3f22-aa2c-b1365310e597?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/95b9e8e9-eaa8-3c31-a33f-97ba22b2e452?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/2e4fe845-e278-39f5-a145-819c5d13317d?imageView2/2/w/1080/format/webp""]","[""852423""]",http://www.xiaohongshu.com/user/profile/592c4ced50c4b47568ad6942,146510,12401,26,女,否,592c4ced50c4b47568ad6942,2021-03-02 10:00:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""一只会生活的蜗牛"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""video_tag"":""[]""}",26.0,,0.0,https://www.xiaohongshu.com/discovery/item/603c62650000000021038321,主贴,16,"[""小巷"",""拍摄地"",""昆明市"",""租户"",""红砖""]","[""80年代居民楼"",""杂志感"",""二层红砖小楼"",""怀旧感街道"",""即将拆迁""]","[""index_962673_967672""]",[],508,否,一只会生活的蜗牛,3.0,小红书,26.0,生活记录,🌿聪明生活小达人，热爱一切美好\n|探店|云南土著，旅游达人\n|美食|好店发掘机，美食自媒体\n|美妆|油皮+敏皮+痘肌\n🌈 💌84143600@qq.com🌈,0,25324,昆明市中心你好李焕英同款红砖房拍摄地,,昆明市中心你好李焕英同款红砖房拍摄地  偶然路过，刚好是傍晚夕阳时分  光线带着微微的暖黄色，小巷里安安静静  几乎没有认会经过  竟然发现这么个宝藏地  《你好，李焕英》同款红砖房！！！  偶尔有租户家的小孩子路过  如果不是老住户  谁会想到就在繁华热闹的昆明市中心  竟藏着这么一个80风宝藏拍摄地  地址：金马碧鸡坊背后  拍摄点：单元楼、红砖房、破败的小巷  tips：不要打扰到附近的租户  ❌切记远离危房！！！注意行人和车辆！,115505888,17,603c62650000000021038321,241,35786,电商笔记,云南 昆明,,,
133207,1.0,,2021-03-21 22:45:00,60575c150000000001024142,普通笔记,"[""http://sns-img-hw.xhscdn.com/f3b18eb4-0bf5-347d-aa11-ed6d35f691d9?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/e707cb34-25ae-3241-8f57-e0617b26b83f?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/8af1bdba-9bc4-364f-9202-31a3dc89a941?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/c6a1b327-c6ca-3c7a-9598-cbbe34a720eb?imageView2/2/w/1080/format/webp""]","[""852422""]",http://www.xiaohongshu.com/user/profile/5eff4d18000000000101f745,146510,25698,4,女,否,5eff4d18000000000101f745,2021-03-21 23:45:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""奶猫系女友"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""video_tag"":""[]""}",4.0,,0.0,https://www.xiaohongshu.com/discovery/item/60575c150000000001024142,主贴,2,"[""保温杯"",""泡上"",""燕窝"",""生理期"",""痛经""]",[],"[""index_957673_962672""]",[],226,否,奶猫系女友,1.0,小红书,4.0,,美妆|护肤|探店|好物～\n欢迎来到奶猫的世界🌟,0,21237,,,康康痛经女孩‍♀️如何拯救生理期  每个月经期肚子痛到仿佛失去了灵hun 痛不欲生  这估计是很多女孩纸的噩梦啦  我来给你们an利一款逃过jing痛的bi备好物  就是这个刘燕酿制燕窝酒酿蛋  哇哦！它里面竟然有顶ji东南亚燕窝和多种天然植物成分 可以说是十分养生滋补呢~比平常吃zhi强多了 上班用保温杯泡上一杯就️以了 甜甜的米酒味还挺香的~  我坚持✊用了一段时间 效果真的杠杠的哦  失.眠的情况也改善了很多 再也不怕痛经啦  女孩子嘛总有那么几天 一定要对自己好点哦  哈哈哈我又加了,337454544,44,60575c150000000001024142,182,101984,电商笔记,广东  广州,,,
24546,86.0,,2021-04-28 17:56:00,6089313800000000210366d9,普通笔记,"[http://sns-img-hw.xhscdn.com/671fc066-d8bd-37e0-95da-c56d5c65cfc1?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/2c29defe-1dfa-3267-a138-8ec34bf0c205?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/7d84d5df-840a-3633-93b1-a860a2231a8c?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/7231775a-cbe0-391b-9424-6bebdeda5ebb?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/0ce932e6-3646-3526-9523-6c6a6a5c0858?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/307810a6-80ce-35ae-94a3-20d471b0faef?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/bebc9dd5-78bf-31bd-96e0-9bcfeda7e60c?imageView2/2/w/1080/format/webp, http://sns-img-hw.xhscdn.com/58adbe0e-14e6-3cbb-b703-54fc19f03317?imageView2/2/w/1080/format/webp]",[868461],http://www.xiaohongshu.com/user/profile/59fbd7a2e8ac2b60d4f4ef1e,146510,222853,392,女,否,59fbd7a2e8ac2b60d4f4ef1e,2021-05-02 04:12:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""香菜嘻_"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""topic_list"":""[\""神仙眼影\""]"",""video_tag"":""[]""}",392.0,,0.0,https://www.xiaohongshu.com/discovery/item/6089313800000000210366d9,主贴,187,"[""亮片"",""延展性"",""烟粉"",""眼影"",""饱和度""]",[],[小红书],[],763,否,香菜嘻_,119.0,小红书,392.0,,☁︎六一破蛋的一颗香☁︎🧣香菜嘻_\n欢迎来到我的小天地呀🤟🏻\n827772796@qq.com,1,1180409,夏威夷热浪来袭！烟粉暖棕氛围感十足,,夏威夷热浪来袭！烟粉暖棕氛围感十足  来晚啦！卡泡这次的新品眼影off Melrose  这个配色我连续画了一周！太喜欢了  烟粉＋暖棕的配色，日常又带点小特别  质地很丝滑，延展性也不错！  而且颜色比较低饱和度，很消肿也蛮适合新手！  亮片不会飞！上眼很高调爆闪！！  画上这盘就有想去海边的冲动！  神仙眼影,636189445,49,6089313800000000210366d9,200,1013140,电商笔记,湖北  武汉,,,
102729,4.0,,2021-03-01 21:06:00,603ce6f100000000010258b5,未知,"[""https://ci.xiaohongshu.com/6fd22123-dce9-f9ba-d814-ccad358885b9?imageView2/2/w/1080/format/jpg"",""https://ci.xiaohongshu.com/94804a5c-f5ba-e64d-9291-27a5fe773079?imageView2/2/w/1080/format/jpg"",""https://ci.xiaohongshu.com/31ab2982-b3c8-fe0f-5c6d-4812ea9dc253?imageView2/2/w/1080/format/jpg"",""https://ci.xiaohongshu.com/b0601c23-d079-6484-8d1f-2c3563f4d081?imageView2/2/w/1080/format/jpg"",""https://ci.xiaohongshu.com/e6df89ae-ff53-0737-28d5-3b81ea3e190e?imageView2/2/w/1080/format/jpg"",""https://ci.xiaohongshu.com/568bb248-f69a-dbd2-acc9-c0d6b262cff9?imageView2/2/w/1080/format/jpg""]","[""852409""]",http://www.xiaohongshu.com/user/profile/5d4c15dd0000000012019c6d,146510,21654,11,女,否,5d4c15dd0000000012019c6d,2021-04-13 16:56:00,,,,,https://www.xiaohongshu.com/discovery/item/603ce6f100000000010258b5,主贴,5,"[""仙女们"",""城市污染"",""外线"",""小白"",""皮肤""]",,"[""index_922673_927672""]",,122,否,就酱茄子,2.0,小红书,,,喜欢分享的天蝎女孩👧🏼\n\n\n📮1309815076 @qq.com,1,33662,爱美宝宝～教你一个防晒大招！,,一到夏天，皮肤就容易变黑，粗糙！不仅仅是zi外线的侵-蚀～  还有城市污染也对皮肤有伤～害！所以小-仙女们要做好防护，选择高效的防晒霜～  马上要女.神.节啦！安利你一个娇韵诗UV小白盾！给我们的脸加上保护盾吧！去柜台买的时候，柜姐还送了好多护肤小样！真的是囤货的好时机~   我入手的是润粉色，少女心有点爆棚哦～人家可是采用了5P防护技术，可以抵yu污染物！就连花粉也能抗！妥妥的实力派呦！   奶昔的质地，上脸敲级轻薄，不黏腻好吸收。各种肤.质都可以hold住。   现在我有了这个小白盾！素颜都可以自然发光！出门一整天皮肤都不干！太爱啦！,367670761,0,603ce6f100000000010258b5,837,37634,电商笔记,,,,
25330,162.0,,2021-04-16 18:20:00,60796504000000002103f60f,视频笔记,[http://sns-img-hw.xhscdn.com/8736b99a-b37c-347f-ba40-286b364df0e2?imageView2/2/w/1080/format/webp],[847939],http://www.xiaohongshu.com/user/profile/598dae156a6a695237cf55a9,146510,104982,522,女,否,598dae156a6a695237cf55a9,2021-04-20 04:23:00,"{""duration_seconds"":""530.0"",""board_name"":"""",""video_url"":""http://sns-video-hw.xhscdn.com/1214ddafdd759934c282e1ddbb4726862534a73f_r_ln"",""author"":""化学生林夕家佳"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""topic_list"":""[\""我的日常\""]"",""video_tag"":""[\""我的日常\""]""}",520.0,,2.0,https://www.xiaohongshu.com/discovery/item/60796504000000002103f60f,主贴,305,"[""博主"",""姐妹"",""方法"",""研究生"",""经验""]",[],[小红书],[],475,是,化学生林夕家佳,53.0,小红书,520.0,,南大化学系硕士在读，偏爱小众的成分党\n油痘敏肤质，10 年抗痘经验\n私信不回，但评论和私信都会认真看～\n📮：bobo_3659@163.com,1,186311,十万粉Q&A来啦！很高兴认识你们！,,十万粉Q&A来啦！很高兴认识你们！  姐妹们！今天来回答之前征集的10万粉问题啦～  感谢姐妹们一直以来的喜爱和支持！  你们感兴趣的  恋爱日常、学习方法  研究生生活、做博主的经验  都在里面解答啦～  不知道大家有没有多了解我一点hhh  我的日常,638912839,407,60796504000000002103f60f,97,372832,电商笔记,中国,,,
27490,15.0,,2021-03-30 17:13:00,6062ebc800000000010254aa,视频笔记,"[""http://sns-img-qc.xhscdn.com/2ac4a22b-b790-3349-b394-86254629b7bd?imageView2/2/w/1080/format/webp""]","[""852427""]",http://www.xiaohongshu.com/user/profile/5d88197000000000010043f3,146510,100993,1755,女,否,5d88197000000000010043f3,2021-04-13 17:23:00,"{""duration_seconds"":""102.0"",""board_name"":"""",""video_url"":""http://sns-video-qc.xhscdn.com/1ad6f6bbe2e7fb08760cf874120dc03a53498d98_r?sign\u003dc838604ff3718fe8eb6ec60cd86cc559\u0026t\u003d60771054"",""author"":""我想再睡九分钟"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""topic_list"":""[\""时尚C计划\""]"",""video_tag"":""[\""时尚C计划\""]""}",1748.0,,7.0,https://www.xiaohongshu.com/discovery/item/6062ebc800000000010254aa,主贴,1265,"[""摩卡"",""氛围"",""绝配"",""西装"",""风衣""]",[],"[""index_982673_987672""]",[],142,否,我想再睡九分钟,468.0,小红书,1748.0,,做人嘛！开心就好！✔️\n160/80 干皮\n可以叫我小九！\n全平台同名📮 1369833994@qq.com,1,112546,原相机｜氛围感高级日常摩卡奶茶妆,,原相机｜氛围感高级日常摩卡奶茶妆  第一次尝试这种妆诶  感觉自己变成熟了  不过真的好高级 和风衣西装绝配！  时尚C计划,230940538,43,6062ebc800000000010254aa,102,442418,电商笔记,,风衣|西装|相机,品类|品类|品类,
112206,3.0,,2021-03-24 19:06:00,605b1d4e0000000021036201,普通笔记,"[""http://sns-img-qc.xhscdn.com/97c225ec-d2fe-3ff7-9eca-92db8dfb6460?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/a69cdc1d-6d6a-3072-bcbb-a385659daca2?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/97204a8b-e5a6-391a-a21d-ae9a8b5e1b83?imageView2/2/w/1080/format/webp""]","[""852419""]",http://www.xiaohongshu.com/user/profile/5df5bcfc00000000010015b7,146510,23811,42,女,否,5df5bcfc00000000010015b7,2021-03-25 09:54:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""爱美的小玄子"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""topic_list"":""[\""NMN推荐\""]"",""video_tag"":""[]""}",42.0,,0.0,https://www.xiaohongshu.com/discovery/item/605b1d4e0000000021036201,主贴,21,"[""姐妹"",""我妈"",""睡眠质量"",""脸部"",""视频""]","[""SpringLeaf绿芙"",""Spring Leaf since 1992 澳洲高纯NMN12000抗β-烟酰胺单核苷酸衰老nad""]","[""index_942673_947672""]","[""SpringLeaf 绿芙""]",457,否,爱美的小玄子,18.0,小红书,42.0,,还没有简介,-1,54188,我不敢再用了，害他出门被说跟我是姐妹,,我不敢再用了，害他出门被说跟我是姐妹  前段时间跟我妈视频，她一直嘟囔跟我说。皮肤状态特别不好，脸部比之前又松弛了  而且睡眠质量也不好，经常性还会失眠  作为一个孝顺的女儿，怎么能放过这个尽孝的机会呢？于是我就查了各种资料才入手了SpringLeaf绿芙NMN给我妈妈  给我妈用的东西我肯定是特别谨慎的  绿芙不仅通过了澳洲TGA权威认证，而且还是澳大利亚那边的国民健康食品品牌。这样子我才放心给我妈吃  它里面主打的就是NMN成分✔️  纯度更是达到了100%  而且每粒胶囊里面就含有200mg的NMN呢  听说这可是抗老界的爱马仕了。  可以很好的焕活细胞，延缓机体衰老。而且还可以改善睡眠质量  前几天跟我妈视频发现她的脸部比之前紧致细腻了不少，而且整个人都更有精气神了，听我妈说她现在睡眠质量也好了很多。特别开心，还跟他几个好姐妹都炫耀了一番。让我再给他囤多一盒  @SpringLeaf 绿芙  NMN推荐,441079525,53,605b1d4e0000000021036201,251,94230,电商笔记,重庆  涪陵,,,
27445,407.0,,2021-03-10 20:10:00,60489595000000000102f506,普通笔记,"[""http://sns-img-qc.xhscdn.com/3094e2ca-f943-3134-88ab-c94a92368d21?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/0a1383df-e9bd-3d31-829a-225b497a7058?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/4f2c216c-5b2d-3a8e-862c-5c91e4295657?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/784c4e91-6235-355d-945d-0eb284055bda?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/f3b5fe17-7f0a-3847-bf87-4c1698977b71?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/eee5f07d-99ce-33f4-82a7-751a04e9c2e8?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/48cc6008-3830-37a4-a317-d7be72ecdf6c?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/0fc95b18-eec9-31c7-b845-a9447d439e32?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/9d1cb307-df18-32a0-a1d6-9276e4b443d1?imageView2/2/w/1080/format/webp""]","[""852418""]",http://www.xiaohongshu.com/user/profile/5914109782ec392c78eabc8e,146510,168573,2278,女,否,5914109782ec392c78eabc8e,2021-04-12 22:47:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""你的小乔_"",""board_id"":"""",""cooperation_brand"":""[\""Clinique倩碧\""]"",""goods_id_list"":""[]"",""topic_list"":""[\""倩碧302美白粉底\""]"",""video_tag"":""[]""}",167.0,,11.0,https://www.xiaohongshu.com/discovery/item/60489595000000000102f506,主贴,1258,"[""瑕疵"",""皮肤"",""粉底液"",""美白"",""遮瑕""]",[],"[""index_937673_942672""]",[],556,否,你的小乔_,602.0,小红书,167.0,产品感受,试不完的口红和彩妆♡ 认真护肤✨3⃜0⃜5⃜1⃜2⃜4⃜0⃜9⃜6⃜@⃜q⃜q⃜.⃜c⃜o⃜m⃜,1,1080440,混油皮天天被追问的粉底液！遮瑕还美白？,,混油皮天天被追问的粉底液！遮瑕还美白？  震撼出道！倩碧302美白粉底液是什么神仙啊！  高遮瑕持妆持色不氧化的粉底液我太佩服了  用了这么多底妆  本瑕疵混油皮终于找到了我的粉底液天菜！  ☑️遮瑕高+持妆力ok  除此之外 它可以边带妆边美白 太绝了  它添加了302美白成分和三大VC成分  ️美白提亮肤色，带妆淡斑淡痘印，抗氧化  不暗沉  谁能不心动啊！瑕疵皮粉底液推荐它！  .  ☑️它是高级的自然柔雾肌妆效  粉霜质地很好推开 不会卡粉什么的  没有香精 0油分 不闷痘 不刺激 敏感肌和油痘肌都可以放心用！  .  ☑️我毛孔比较粗大 还有痘印 晒斑  脸上容易泛红 肤色也不均匀  涂上302粉底液瞬间有种皮肤变干净的感觉！  毛孔都被柔焦填平了 像开了磨皮美颜  小瑕疵也基本能遮掉 肤色均匀提亮  简直就是皮肤橡皮擦！  油痘肌瑕疵皮用起来也无压力！  .  ☑️带妆一天下来 妆容还是保持的很完整  虽然有出油 但跟皮肤融合在一起  变成好好看的微奶油肌！  没有脱妆斑驳 基本也没什么暗沉  302粉底液就是越夜越美丽的底妆天花板！！  .  之前涂它跟姐妹去约会 从中午玩到半夜  到最后姐妹问我用的啥粉底液那么  戴了那么久口罩  还是不脱妆也不暗沉 妆感好  就我出门什么样回家还是什么样！  它就像502一样牢牢扒在脸上！  回家卸妆后皮肤不仅不暗沉  还透亮透亮的！  用了两周后发现我真变白了！  皮肤不仅匀净透亮而且痘印也淡了！  带妆美白！真滴绝绝子！  混油皮瑕疵皮集美们都给我冲这瓶粉底液！！  倩碧302美白粉底,smimoff,4,60489595000000000102f506,97,1317311,电商笔记,中国,,,"[""Clinique倩碧""]"
